user,lat,lng,timestamp
0,40.003897,116.308907,1225756048
0,40.005279,116.305723,1225756348
0,40.005812,116.301847,1225756648
0,40.009015,116.301051,1225756948
0,40.010718,116.29796,1225757248
0,40.01143,116.296819,1225757548
0,40.011572,116.297263,1225757848
0,40.011311,116.296489,1225758188
0,40.011597,116.296817,1225759953
0,40.011607,116.296879,1225760253
0,40.011506,116.296971,1225760553
0,40.011012,116.297043,1225760853
0,40.009334,116.297258,1225761153
0,40.006905,116.296695,1225761453
0,40.005834,116.2972,1225762048
0,40.009412,116.296207,1225762348
0,40.00713,116.295751,1225762648
0,40.006267,116.296248,1225762963
0,40.006937,116.295885,1225763263
0,40.006758,116.295797,1225763598
0,40.00935,116.29686,1225763978
0,40.007326,116.297164,1225764278
0,40.006671,116.29718,1225764678
0,40.006384,116.297186,1225765078
0,40.007426,116.296589,1225765378
0,40.006356,116.297067,1225765678
0,40.008766,116.297058,1225765978
0,40.010719,116.296938,1225766278
0,40.011409,116.296909,1225766578
0,40.011417,116.296809,1225767193
0,40.010351,116.299742,1225767493
0,40.00759,116.301437,1225767793
0,40.00562,116.302704,1225768093
0,40.005051,116.306764,1225768393
0,40.003596,116.308899,1225768693
0,40.004327,116.312932,1225768993
0,40.003319,116.320957,1225769293
0,39.997726,116.32648,1226280997
0,39.98952,116.326526,1226281297
0,39.979553,116.327199,1226281597
0,39.973624,116.331727,1226281907
0,39.974876,116.33185,1226287677
0,39.975348,116.32761,1226287997
0,39.984616,116.327222,1226288297
0,39.991298,116.326849,1226288597
0,40.011824,116.297026,1226362624
0,40.011292,116.296404,1226362924
0,40.011431,116.296922,1226363669
0,40.011629,116.296809,1226363969
0,40.011499,116.296773,1226364269
0,40.011054,116.297165,1226364569
0,40.009794,116.297242,1226364869
0,40.008198,116.295673,1226365169
0,40.006091,116.296718,1226365469
0,40.008624,116.296132,1226365769
0,40.0077,116.296509,1226366069
0,40.007516,116.296731,1226366369
0,40.009554,116.296269,1226366669
0,40.006951,116.297679,1226366969
0,40.009806,116.294412,1226367269
0,40.008856,116.295319,1226367569
0,40.006956,116.297707,1226367869
0,40.008213,116.296901,1226368169
0,40.010514,116.296295,1226368469
0,40.011871,116.296678,1226368769
0,40.011022,116.296877,1226369069
0,40.006296,116.300972,1226369649
0,40.005078,116.304583,1226369949
0,40.004638,116.308854,1226370249
0,40.0044,116.311582,1226370549
0,40.004803,116.318582,1226370849
0,39.995805,116.326236,1226457003
0,39.995982,116.326328,1226457303
0,39.999575,116.326028,1226457603
0,39.999695,116.324618,1226458281
0,39.999677,116.324519,1226458585
0,39.997311,116.329487,1226460777
0,40.007689,116.323224,1226461078
0,40.008731,116.322182,1226461378
0,40.008785,116.321963,1226461678
0,40.008981,116.320434,1226463685
0,40.009496,116.320508,1226463987
0,40.002314,116.323109,1226464372
0,39.999589,116.3246,1226465049
0,40.008973,116.321506,1226465539
0,40.008694,116.321798,1226465843
0,40.008955,116.32139,1226466144
0,40.007849,116.320327,1226466444
0,40.008816,116.3216,1226481240
0,40.008312,116.320953,1226547968
0,40.008228,116.32047,1226548268
0,40.010085,116.321778,1226558979
0,39.972672,116.312191,1226561774
0,39.951233,116.316363,1226562219
0,39.951889,116.31774,1226562519
0,39.955184,116.317362,1226562819
0,39.958526,116.316226,1226563119
0,39.961389,116.318998,1226564327
0,40.00116,116.322042,1226574189
0,40.00027,116.324508,1226584411
0,40.015903,116.324611,1226584881
0,40.009249,116.32135,1226585181
0,40.007495,116.319339,1226585481
0,40.007672,116.31966,1226627575
0,40.001002,116.321722,1226627875
0,39.999897,116.32519,1226634593
0,40.004224,116.321491,1226634895
0,40.00945,116.321563,1226635195
0,40.010054,116.321753,1226637743
0,40.009215,116.320382,1226638044
0,40.007309,116.320175,1226646158
0,40.002201,116.323474,1226646458
0,39.998875,116.324514,1226657676
0,40.007717,116.322593,1226657976
0,40.008714,116.320908,1226658651
0,40.008701,116.321748,1226661204
0,40.012493,116.319315,1226661504
0,40.009146,116.321397,1226661804
0,40.009185,116.321799,1226662104
0,40.00053,116.324059,1226679360
0,40.009224,116.321503,1226679885
0,40.007307,116.319705,1226680185
0,40.007441,116.319807,1226710893
0,40.001391,116.321643,1226711193
0,40.000041,116.324417,1226719565
0,40.008119,116.323525,1226719865
0,40.009935,116.32064,1226720169
0,40.002459,116.311318,1226721605
0,40.008924,116.321556,1226721905
0,39.999006,116.324101,1226825732
0,40.007591,116.321614,1226898693
0,40.000162,116.321841,1226898993
0,40.000037,116.324494,1226937143
0,40.001766,116.325042,1226937443
0,40.004675,116.325698,1226937743
0,40.007552,116.323661,1226938043
0,40.009059,116.321658,1226938343
0,40.007364,116.319588,1226938643
0,40.009559,116.321646,1227001805
0,40.010603,116.322627,1227002040
0,40.007297,116.319651,1227005656
0,40.003291,116.32149,1227005956
0,39.998269,116.325885,1227006256
0,39.994572,116.32624,1227006556
0,39.992837,116.328355,1227008156
0,39.991008,116.331167,1227008876
0,39.999737,116.324653,1227025208
0,40.008224,116.321263,1227058086
0,40.001231,116.324665,1227058386
0,40.001038,116.324874,1227093635
0,40.008221,116.324938,1227093940
0,40.010145,116.32221,1227094240
0,40.006465,116.319267,1227100986
0,40.002444,116.312504,1227101286
0,39.996738,116.308998,1227101586
0,39.989774,116.306326,1227101886
0,39.986085,116.300733,1227102186
0,39.985335,116.301137,1227102486
0,39.999738,116.322057,1227153456
0,40.008927,116.321688,1227153921
0,40.010616,116.320476,1227240576
0,40.008564,116.321346,1227267038
0,40.00769,116.322383,1227316989
0,40.009076,116.32119,1227317329
0,40.021469,116.305782,1227318254
0,40.006957,116.32433,1227318554
0,40.000876,116.324776,1227318854
0,40.008926,116.322943,1227329529
0,40.008447,116.322949,1227330484
0,40.008599,116.322394,1227330784
0,40.010082,116.322392,1227331144
0,39.998579,116.327229,1227332333
0,39.986353,116.311987,1227333055
0,39.976804,116.310533,1227333355
0,39.999277,116.324907,1227435713
0,39.993664,116.326695,1227436153
0,39.998611,116.323661,1228130307
0,40.007171,116.322593,1228130607
0,40.008742,116.321171,1228130907
0,40.007423,116.319752,1228131207
0,40.009551,116.320406,1228201896
0,40.004261,116.322267,1228202131
0,40.008258,116.322279,1228215089
0,40.007706,116.319348,1228234288
0,39.999955,116.324784,1228274606
0,40.007923,116.322643,1228274911
0,39.999702,116.324163,1228317126
0,40.008155,116.322518,1228317426
0,40.007726,116.320166,1228317726
0,40.009196,116.320975,1228318026
0,40.009221,116.32105,1228318328
0,40.008767,116.321001,1228319525
0,40.008959,116.32117,1228348179
0,40.001922,116.322895,1228348544
0,39.996291,116.317204,1228876503
0,40.000128,116.322697,1228876803
0,40.008356,116.322531,1228895702
0,39.999719,116.324459,1228896142
0,40.008615,116.321539,1228970784
0,40.003389,116.318809,1228997672
0,40.002384,116.321257,1228997972
0,39.999894,116.324407,1228998272
0,40.007451,116.323341,1229055925
0,40.003863,116.321389,1229056225
0,39.998517,116.318381,1229056525
0,39.9977,116.319295,1229056825
0,39.999962,116.322111,1229062689
0,39.997039,116.315713,1229062989
0,39.99666,116.316959,1229063291
0,40.001194,116.319885,1229063602
0,40.008974,116.321324,1229064027
0,39.99957,116.324601,1229076756
0,40.006896,116.32266,1229077056
0,40.007036,116.319574,1229217036
0,39.999645,116.322222,1229217336
0,39.995246,116.327216,1229217636
0,40.000031,116.326378,1238374328
0,40.006688,116.321805,1238374628
0,40.007437,116.320534,1238375068
0,40.007128,116.321381,1238384842
0,40.007452,116.318974,1238385142
0,40.007747,116.319932,1238385442
0,40.006267,116.326133,1238385782
0,40.00549,116.328816,1238390280
0,40.006619,116.317868,1238390580
0,40.009971,116.314969,1238391005
0,40.009586,116.315146,1238391305
0,40.006971,116.317555,1238391605
0,40.002356,116.326541,1238391905
0,40.000626,116.3274,1238392765
0,39.998644,116.32019,1238393065
0,39.997397,116.32224,1238393605
0,39.998487,116.319757,1238393905
0,40.000004,116.327193,1238405820
0,40.002662,116.325172,1238406120
0,40.011107,116.322836,1238406420
0,40.00964,116.322243,1238407705
0,40.007271,116.324126,1238408005
0,40.000569,116.326912,1238408305
0,39.999899,116.327505,1238428441
0,40.003366,116.324358,1238428741
0,40.00665,116.319546,1238429041
0,40.009824,116.315001,1238429341
0,40.007225,116.318037,1238459944
0,40.005438,116.321031,1238460399
0,39.998741,116.319905,1238460699
0,39.998487,116.31807,1238461359
0,39.998361,116.318307,1238461659
0,39.998325,116.321465,1238461959
0,39.996841,116.321943,1238462473
0,39.996656,116.321904,1238462773
0,39.996537,116.321997,1238463783
0,39.999874,116.327492,1238464110
0,39.999823,116.327349,1238471401
0,40.005754,116.32431,1238471701
0,40.010548,116.322154,1238472266
0,40.01001,116.322411,1238473176
0,40.006031,116.324227,1238473476
0,40.000096,116.327399,1238473776
0,39.999425,116.325204,1238489790
0,40.009834,116.324094,1238490090
0,40.010744,116.323254,1238491740
0,40.007343,116.321141,1238492040
0,40.000441,116.321779,1238492340
0,39.994008,116.322605,1238492640
0,39.99129,116.31667,1238492940
0,39.990619,116.317358,1238495015
0,39.990651,116.317308,1238495315
0,39.99067,116.317377,1238495615
0,39.990665,116.317306,1238495915
0,39.990706,116.317348,1238496215
0,39.99076,116.317248,1238496515
0,39.990648,116.317299,1238496815
0,39.990671,116.317251,1238499108
0,40.010742,116.312355,1238562367
0,40.010577,116.313273,1238562802
0,40.004751,116.318957,1238563102
0,40.000487,116.326874,1238563402
0,39.999769,116.327065,1238576213
0,40.005083,116.324255,1238576513
0,40.007947,116.319205,1238576913
0,40.008039,116.319585,1238577213
0,40.006461,116.316866,1238577513
0,40.006801,116.317153,1238578758
0,40.007723,116.319708,1238579058
0,40.008955,116.318273,1238579523
0,40.007644,116.319742,1238579823
0,40.007159,116.320626,1238581343
0,40.001503,116.321686,1238581643
0,40.007409,116.321086,1238617411
0,40.000102,116.327021,1238652452
0,39.999998,116.327329,1238665291
0,40.00298,116.324539,1238665591
0,40.010211,116.322482,1238665891
0,40.010512,116.322115,1238666366
0,40.010346,116.32205,1238666666
0,40.01042,116.322231,1238666971
0,40.009737,116.323036,1238667271
0,40.002925,116.325032,1238667571
0,40.0028,116.32082,1238671925
0,40.009462,116.315955,1238672225
0,40.009724,116.315014,1238672715
0,40.009017,116.317638,1238673015
0,40.007973,116.319739,1238673520
0,40.008443,116.319506,1238674065
0,40.007662,116.319699,1238685293
0,40.009892,116.314855,1238685593
0,40.010186,116.315018,1238685893
0,40.004979,116.320257,1238686193
0,40.00003,116.327149,1238686493
0,40.00152,116.311859,1238721417
0,40.005608,116.318007,1238721718
0,40.006372,116.317725,1238722018
0,40.006715,116.322996,1238731741
0,40.006289,116.325515,1238735675
0,40.008031,116.319691,1238735975
0,40.007793,116.319162,1238736275
0,40.008859,116.317808,1238736575
0,40.009627,116.315253,1238737250
0,40.00992,116.315151,1238737550
0,40.00959,116.31485,1238737850
0,40.004909,116.321104,1238738150
0,39.999905,116.327365,1238738450
0,39.999854,116.327144,1238744735
0,39.989266,116.326655,1238745035
0,39.984356,116.323457,1238745600
0,39.9846,116.326466,1238745900
0,39.985434,116.347351,1238746200
0,39.986565,116.387738,1238746500
0,39.982257,116.411251,1238746800
0,39.984218,116.417706,1238747100
0,39.977613,116.451382,1238747400
0,39.975647,116.469753,1238747700
0,40.016449,116.517132,1238748000
0,40.034641,116.585908,1238748300
0,40.052518,116.613648,1238748600
0,40.045578,116.599043,1238748900
0,40.077974,116.587331,1238749200
0,40.079506,116.587179,1238749600
0,40.080076,116.586281,1238749900
0,40.054606,116.583925,1238750200
0,40.028446,116.551133,1238750500
0,39.99511,116.490957,1238750800
0,39.976749,116.45302,1238751100
0,39.987495,116.41154,1238751400
0,39.986913,116.391285,1238751700
0,39.98564,116.346412,1238752000
0,39.985357,116.326625,1238752300
0,39.985634,116.321053,1238752600
0,39.991073,116.319041,1238752900
0,39.993059,116.320477,1238753200
0,39.997427,116.318977,1238753500
0,39.997568,116.317994,1238753800
0,40.004261,116.316829,1238754100
0,40.009076,116.317077,1238754400
0,40.010067,116.314978,1238754700
0,40.009703,116.315066,1238755305
0,40.009598,116.31532,1238755605
0,40.009396,116.315451,1238756365
0,40.00952,116.315176,1238756665
0,40.004912,116.329247,1238756980
0,40.009908,116.314856,1238757525
0,40.009655,116.315192,1238757825
0,40.009823,116.315024,1238758125
0,40.009617,116.314668,1238758425
0,40.008788,116.317695,1238758725
0,40.006514,116.317577,1238759165
0,40.007643,116.319548,1238759465
0,40.001294,116.320274,1238759935
0,40.007475,116.31946,1238760235
0,40.008502,116.319273,1238760550
0,40.008321,116.31938,1238760895
0,40.007423,116.319392,1238761195
0,40.006423,116.318516,1238761495
0,40.006767,116.317689,1238761955
0,40.009046,116.316321,1238762255
0,40.009645,116.315223,1238762555
0,40.01,116.315048,1238762855
0,40.009859,116.315257,1238763955
0,40.009706,116.315183,1238764255
0,40.009677,116.315083,1238764555
0,40.009691,116.315147,1238764855
0,40.009961,116.315213,1238765190
0,40.009906,116.315333,1238765490
0,40.009725,116.315125,1238766110
0,40.009798,116.315344,1238766410
0,40.009633,116.315268,1238767135
0,40.009737,116.315206,1238767435
0,40.009778,116.315428,1238767735
0,40.009792,116.315292,1238768270
0,40.009699,116.315033,1238768570
0,40.010008,116.315259,1238769570
0,40.009507,116.315352,1238769870
0,40.009624,116.315094,1238770170
0,40.009667,116.315223,1238770470
0,40.009867,116.315133,1238771935
0,40.009544,116.315062,1238772235
0,40.00977,116.315064,1238772535
0,40.009506,116.315062,1238772835
0,40.009609,116.314983,1238773135
0,40.009924,116.315212,1238773435
0,40.00982,116.315093,1238774340
0,40.009667,116.315244,1238774640
0,40.009659,116.315066,1238774940
0,40.00985,116.314942,1238775520
0,40.009704,116.31454,1238775820
0,40.009748,116.314934,1238776545
0,40.009652,116.314999,1238776845
0,40.009582,116.315202,1238778158
0,40.00971,116.31495,1238778458
0,40.009772,116.314918,1238778760
0,40.00966,116.315072,1238779060
0,40.009688,116.315097,1238779360
0,40.009608,116.315231,1238779675
0,40.009714,116.315411,1238779975
0,40.009377,116.315425,1238780275
0,40.009632,116.315558,1238780575
0,40.009559,116.31578,1238781015
0,40.009381,116.315893,1238781315
0,40.009497,116.315705,1238781615
0,40.00963,116.315268,1238781915
0,40.009955,116.314466,1238782220
0,40.009708,116.315111,1238782855
0,40.009553,116.315433,1238783155
0,40.009485,116.315029,1238783505
0,40.009442,116.315512,1238783805
0,40.009688,116.315094,1238784105
0,40.009751,116.314966,1238784728
0,40.009673,116.315198,1238785028
0,40.009557,116.315066,1238787145
0,40.009705,116.3151,1238787445
0,40.009664,116.31517,1238787745
0,40.009645,116.315095,1238788045
0,40.009711,116.315361,1238788345
0,40.009764,116.314923,1238788645
0,40.009691,116.31496,1238788945
0,40.009853,116.315104,1238790325
0,40.009748,116.315027,1238790625
0,40.009609,116.315267,1238790925
0,40.009473,116.315066,1238791225
0,40.009664,116.315031,1238791525
0,40.009613,116.314799,1238791945
0,40.009525,116.315028,1238792245
0,40.009599,116.315305,1238792545
0,40.009607,116.315274,1238793030
0,40.009533,116.315279,1238793490
0,40.009528,116.315277,1238793790
0,40.009728,116.315038,1238794245
0,40.009643,116.314867,1238794545
0,40.010003,116.314714,1238794845
0,40.009787,116.31469,1238795145
0,40.00972,116.315102,1238795445
0,40.009455,116.315041,1238796780
0,40.00951,116.315526,1238797080
0,40.009779,116.315199,1238797380
0,40.009864,116.314897,1238797680
0,40.009734,116.315131,1238797980
0,40.009918,116.314835,1238799555
0,40.009746,116.315084,1238799855
0,40.009722,116.315098,1238800155
0,40.009796,116.314908,1238800455
0,40.009671,116.315099,1238800755
0,40.009816,116.31522,1238801865
0,40.00959,116.314872,1238802165
0,40.009653,116.315119,1238802465
0,40.009707,116.315297,1238802765
0,40.009879,116.31531,1238803175
0,40.009735,116.31547,1238803663
0,40.009869,116.315104,1238803965
0,40.009693,116.315156,1238804655
0,40.009801,116.315234,1238804955
0,40.009933,116.315209,1238805630
0,40.009884,116.315163,1238805930
0,40.009843,116.314756,1238807175
0,40.010105,116.315125,1238807475
0,40.009853,116.315059,1238807775
0,40.009733,116.315182,1238808075
0,40.009898,116.315261,1238809370
0,40.009989,116.315174,1238809670
0,40.009564,116.315096,1238809970
0,40.009771,116.315113,1238810270
0,40.009815,116.31488,1238811090
0,40.009759,116.315188,1238811390
0,40.009867,116.31509,1238812275
0,40.009697,116.315197,1238812575
0,40.009674,116.315187,1238812875
0,40.009931,116.31512,1238814010
0,40.009633,116.315204,1238814310
0,40.009698,116.315151,1238814610
0,40.009691,116.315301,1238814910
0,40.009968,116.315429,1238815970
0,40.008261,116.312839,1238827656
0,40.007785,116.312613,1238827958
0,40.005041,116.312399,1238828260
0,39.997917,116.308766,1238828564
0,39.99866,116.306446,1238828864
0,39.995958,116.292171,1238829164
0,39.997399,116.282927,1238829464
0,39.996713,116.27742,1238829764
0,39.996862,116.275519,1238830064
0,39.996367,116.274104,1238830364
0,39.994705,116.274252,1238830664
0,39.991934,116.274375,1238830964
0,39.989547,116.273636,1238831264
0,39.98922,116.272451,1238832794
0,39.989422,116.27166,1238833094
0,39.989868,116.270545,1238833394
0,39.989605,116.271,1238833694
0,39.99006,116.273775,1238833994
0,39.992884,116.274456,1238834294
0,39.995413,116.273917,1238834594
0,39.996985,116.272872,1238834894
0,39.997305,116.272638,1238835409
0,39.997286,116.271727,1238835709
0,39.996653,116.269267,1238836774
0,39.996609,116.266214,1238837074
0,39.996804,116.264147,1238837374
0,39.997763,116.262729,1238837674
0,39.999395,116.263162,1238837974
0,40.00074,116.263214,1238838274
0,40.001325,116.26673,1238838574
0,40.001266,116.26968,1238838874
0,40.000817,116.273409,1238839174
0,40.000403,116.27686,1238839474
0,39.996829,116.28558,1238839774
0,39.984719,116.293672,1238840074
0,39.984226,116.316075,1238840374
0,39.973765,116.319158,1238840674
0,39.974779,116.321004,1238840974
0,39.907918,116.405576,1238844164
0,39.909022,116.405136,1238844464
0,39.909032,116.405545,1238844764
0,39.909098,116.405369,1238845919
0,39.909036,116.405681,1238846219
0,39.909028,116.405595,1238846519
0,39.909744,116.404802,1238846819
0,39.909908,116.404502,1238847119
0,39.9115,116.405,1238847419
0,39.913072,116.405133,1238847719
0,39.914107,116.403666,1238848019
0,39.913997,116.402676,1238848319
0,39.913132,116.400395,1238848619
0,39.901219,116.389674,1238848919
0,39.898243,116.389445,1238849359
0,39.897595,116.39083,1238849929
0,39.898996,116.38204,1238850229
0,39.898317,116.359412,1238850529
0,39.916255,116.350392,1238850829
0,39.930717,116.349886,1238851129
0,39.934479,116.338097,1238851429
0,39.937509,116.322125,1238851729
0,39.950126,116.318117,1238852029
0,39.965349,116.315219,1238852329
0,39.972075,116.312683,1238852629
0,39.977292,116.310822,1238852929
0,39.98943,116.309701,1238853229
0,40.002993,116.309009,1238853529
0,40.009811,116.314835,1238853829
0,40.009559,116.31504,1238854129
0,40.009707,116.315957,1238854524
0,40.009843,116.315122,1238855269
0,40.009565,116.315027,1238855569
0,40.008224,116.315632,1238908778
0,40.006684,116.318668,1238909078
0,40.007406,116.320005,1238909378
0,40.003849,116.32368,1238909678
0,40.000207,116.326691,1238909978
0,40.000348,116.327272,1238910278
0,39.999384,116.331027,1238911138
0,39.999798,116.32961,1238911553
0,40.000354,116.327329,1238912043
0,39.999782,116.326716,1238912343
0,39.993403,116.32697,1238912643
0,39.991729,116.326504,1238913663
0,39.991671,116.331154,1238913963
0,39.991619,116.331451,1238914358
0,39.968486,116.337113,1238914723
0,39.940663,116.347306,1238915023
0,39.946596,116.365955,1238916058
0,39.945776,116.367792,1238916358
0,39.944732,116.369533,1238916658
0,39.943107,116.372622,1238916958
0,39.941869,116.374867,1238917258
0,39.941431,116.375583,1238918018
0,39.940808,116.377522,1238918318
0,39.93949,116.379957,1238918618
0,39.93845,116.382321,1238918918
0,39.937981,116.384708,1238919348
0,39.937621,116.387176,1238919648
0,39.937753,116.388878,1238919948
0,39.937514,116.38997,1238920248
0,39.937557,116.389971,1238921188
0,39.937562,116.389875,1238921488
0,39.937415,116.390172,1238921788
0,39.937421,116.390174,1238922088
0,39.937271,116.38983,1238923333
0,39.93521,116.390847,1238923633
0,39.935445,116.392168,1238923933
0,39.934622,116.389959,1238924233
0,39.932798,116.389845,1238924533
0,39.931139,116.389731,1238924938
0,39.934258,116.382523,1238925238
0,39.940311,116.375512,1238925538
0,39.9438,116.373926,1238925838
0,39.944681,116.375722,1238926138
0,39.94445,116.375346,1238930613
0,39.94145,116.380654,1238930913
0,39.938402,116.385373,1238931213
0,39.937645,116.387344,1238931513
0,39.936103,116.388712,1238931813
0,39.934511,116.388653,1238932113
0,39.933152,116.386604,1238932413
0,39.932403,116.386138,1238932713
0,39.932229,116.385308,1238933013
0,39.932162,116.384801,1238933313
0,39.931563,116.371204,1238933613
0,39.931092,116.356957,1238933913
0,39.931071,116.357089,1238934213
0,39.930903,116.348376,1238934513
0,39.936261,116.336502,1238934813
0,39.937326,116.325377,1238935113
0,39.937687,116.320717,1238935413
0,39.950819,116.321553,1238935713
0,39.957351,116.328976,1238936013
0,39.974774,116.327644,1238936313
0,39.988396,116.327061,1238936613
0,39.991949,116.326964,1238936913
0,39.995359,116.326608,1238937213
0,40.003289,116.323998,1238937513
0,40.004,116.322045,1238937968
0,40.00773,116.319949,1238938573
0,40.009634,116.315664,1238938873
0,40.009624,116.314964,1238939258
0,40.00987,116.314871,1238939558
0,40.009424,116.314191,1238939858
0,40.008232,116.312198,1238985422
0,39.998691,116.309174,1238985722
0,39.998399,116.308864,1238986022
0,39.984055,116.313864,1238986322
0,39.984384,116.323331,1238986762
0,39.985991,116.366027,1238987062
0,39.985344,116.410522,1238987362
0,39.987103,116.418138,1238987662
0,39.97033,116.462568,1238987962
0,40.005256,116.502536,1238988262
0,40.033324,116.566745,1238988565
0,40.040571,116.610684,1238988865
0,40.045211,116.600839,1238989165
0,40.070176,116.582046,1238989465
0,40.078966,116.587835,1238989765
0,40.07952,116.58738,1238990175
0,40.079443,116.587608,1238991810
0,40.080347,116.587726,1238992155
0,40.079838,116.585339,1238992455
0,40.079529,116.586999,1238992970
0,40.054557,116.58409,1238993270
0,40.023167,116.535411,1238993570
0,39.986719,116.481604,1238993870
0,39.986579,116.435722,1238994170
0,39.987334,116.40137,1238994470
0,39.985884,116.353665,1238994770
0,39.984859,116.323169,1238995070
0,39.984959,116.32464,1238995805
0,39.990238,116.309908,1238996105
0,39.997594,116.308943,1238996405
0,40.009548,116.313711,1238996705
0,40.009688,116.314974,1238997006
0,40.010015,116.314942,1238997306
0,40.007754,116.319668,1238997606
0,40.006351,116.320749,1239001114
0,40.002426,116.326511,1239001415
0,40.003625,116.332742,1239005036
0,39.992723,116.326781,1239005336
0,39.990146,116.324766,1239011282
0,39.990936,116.326426,1239011582
0,39.991727,116.326653,1239012077
0,39.991798,116.325932,1239014277
0,39.99885,116.326651,1239014577
0,39.999969,116.327437,1239301680
0,40.002295,116.324534,1239301980
0,40.01092,116.321789,1239302280
0,40.011736,116.322001,1239329975
0,40.00235,116.324181,1239330275
0,40.000017,116.327485,1239348818
0,39.994927,116.326472,1239349118
0,39.993444,116.32638,1239349603
0,39.991275,116.321054,1239349903
0,39.997984,116.30896,1239350203
0,39.99538,116.298429,1239350503
0,39.994802,116.289187,1239350803
0,39.985154,116.293629,1239351103
0,39.979306,116.284666,1239351403
0,39.946147,116.268,1239351703
0,39.923074,116.262917,1239352003
0,39.922282,116.2042,1239352303
0,39.906412,116.204779,1239352603
0,39.853282,116.214493,1239352903
0,39.807903,116.258188,1239353203
0,39.775197,116.290882,1239353503
0,39.762819,116.297298,1239353803
0,39.763503,116.297405,1239367958
0,39.763277,116.297391,1239368713
0,39.7771,116.289221,1239369013
0,39.791975,116.2817,1239369313
0,39.810911,116.285487,1239369613
0,39.846163,116.277691,1239369913
0,39.900581,116.268088,1239370213
0,39.94389,116.269142,1239370513
0,39.974082,116.279446,1239370813
0,39.983639,116.299515,1239371113
0,39.997446,116.308941,1239371413
0,39.991313,116.326326,1239371713
0,39.995176,116.32648,1239372013
0,39.999975,116.327386,1239383037
0,40.005544,116.32434,1239383338
0,40.011532,116.321628,1239427438
0,40.006795,116.324115,1239427738
0,40.003408,116.321911,1239428533
0,39.998308,116.321539,1239428833
0,39.998305,116.321383,1239430393
0,39.9976,116.318557,1239430693
0,39.999685,116.322025,1239430993
0,40.000275,116.326387,1239434346
0,39.998335,116.321603,1239434647
0,39.996137,116.323956,1239434947
0,39.994015,116.326384,1239435247
0,39.993515,116.326462,1239436062
0,39.998113,116.308946,1239436362
0,39.989877,116.29849,1239436662
0,39.988501,116.293042,1239436962
0,39.957273,116.269222,1239437262
0,39.945877,116.267941,1239437562
0,39.923094,116.265272,1239437862
0,39.921061,116.205398,1239438162
0,39.865188,116.207206,1239438462
0,39.818488,116.250167,1239438762
0,39.773307,116.284083,1239439062
0,39.762741,116.297294,1239439362
0,39.76355,116.2974,1239454204
